,Unnamed: 0,ID,first_wins,s,phi_vanilla,phi_avg,phi_entropy,gemma_27b_vanilla,gemma_27b_avg,gemma_27b_entropy,gemma_2b_vanilla,gemma_2b_avg,gemma_2b_entropy,gemma_9b_vanilla,gemma_9b_avg,gemma_9b_entropy,llama_3b_vanilla,llama_3b_avg,llama_3b_entropy,llama_8b_vanilla,llama_8b_avg,llama_8b_entropy,llama_70b_vanilla,llama_70b_avg,llama_70b_entropy,aya_32b_vanilla,aya_32b_avg,aya_32b_entropy,aya_8b_vanilla,aya_8b_avg,aya_8b_entropy,mixtral_vanilla,mixtral_avg,mixtral_entropy,conf_phi_vanilla,conf_phi_avg,conf_phi_entropy,conf_phi_verbal_conf,conf_llama_3b_vanilla,conf_llama_3b_avg,conf_llama_3b_entropy,conf_llama_3b_verbal_conf,conf_llama_8b_vanilla,conf_llama_8b_avg,conf_llama_8b_entropy,conf_llama_8b_verbal_conf,conf_llama_70b_vanilla,conf_llama_70b_avg,conf_llama_70b_entropy,conf_llama_70b_verbal_conf,conf_gemma_27b_vanilla,conf_gemma_27b_avg,conf_gemma_27b_entropy,conf_gemma_27b_verbal_conf,conf_gemma_2b_vanilla,conf_gemma_2b_avg,conf_gemma_2b_entropy,conf_gemma_2b_verbal_conf,conf_gemma_9b_vanilla,conf_gemma_9b_avg,conf_gemma_9b_entropy,conf_gemma_9b_verbal_conf,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,conf_mixtral_vanilla,conf_mixtral_avg,conf_mixtral_entropy,conf_mixtral_verbal_conf,FKGL,ARI,RSRS_mBERT
845,845,434,1,"The wave traveled across the Atlantic, and became a tropical depression at the coast of Haiti.",2,1.9042359123651809,0.0340113297916123,2,2.0515055117466545,0.0197565449826104,3,3.5076376665383577,0.1218619250066205,2,1.926492350703484,0.0599491294352835,6,5.522300183773041,0.1091876944560032,4,3.893632799386978,0.0744364019205515,2,2.1588689982891083,0.0372213555746297,3,3.0026449939513213,0.0016725939798474,3,3.0238242753339364,0.030170239697267,2,1.9952106449059028,0.0035065951630969,2,2.008133076439435,0.0246639070154991,8.085312768322183,4,4.685238353908062,0.1056179480559832,6.871858060359955,4,4.657262325286865,0.0856536429861566,8.0,2,2.5659350752830505,0.080847125594456,8.0,2,2.254019302345114,0.0484562834865719,7.468334619850793,4,4.287056468427181,0.1263357199188901,6.9913131677603815,3,2.7342600619303994,0.0599898137870518,8.200162542862756,3,3.042013703005068,0.0141707426324372,7.651349807929989,2,1.7310592132083868,0.0561248114667906,8.075848195001527,7.2,9.8,0.0003504813370019
846,846,209,2,"While at Kahn, in 1928 he was the head architect for the Fisher building.",3,2.8349791867658496,0.0974951104939755,4,3.727217558160192,0.0733320411345025,6,4.653643809258938,0.1374567922611432,3,2.934405097621493,0.0586255621715863,4,4.601733297109604,0.1459075879720336,4,3.440278582274914,0.1099499810429214,2,2.1107271909713745,0.0295901306108655,4,3.9917490076365993,0.011507489922151,3,3.117652800621727,0.03452552587923,2,2.4611536302012524,0.0712044286526717,5,5.391955845057964,0.1399845824670735,6.998021855331899,4,3.124247580766678,0.1264313182126442,7.197997242212296,4,4.120777972042561,0.0919519356977194,8.0,2,2.188721925020218,0.0411812150149467,8.0,4,4.270963460672647,0.0857329857466537,6.868846710710841,6,5.388710983097553,0.1239331701415378,7.206992715829983,3,3.569551516440697,0.0790470916872507,8.021322478945137,4,4.12246446600102,0.0364929780531949,7.037229354202282,2,2.006150841296403,0.0030285114706702,8.119167212280345,5.2,5.8,0.0003177304860971
847,847,224,2,Wario land is the latest Spin-Off from the super Mario land series.,2,1.8420473881718635,0.0416301751378079,3,2.628921006573364,0.0639157962959587,2,2.2955430429428816,0.1014390026502073,3,3.007433585007675,0.0495551103911012,6,5.363848581910133,0.1291223030758468,4,4.088368713855743,0.1263680333547283,2,2.0,-0.0,2,2.245117815844452,0.0447412900259353,2,2.141292063421247,0.0374387935039209,2,2.0008834672991256,0.0007331551008018,2,1.930824542006519,0.0264543485591339,8.1058399665053,6,4.98678994178772,0.1304424673748516,7.348645567893982,4,4.844722211360931,0.0904257510100441,8.0,2,2.0,-0.0,8.11072763055563,3,2.8414109256700613,0.0579859850162117,7.015126761947613,2,2.15179667249322,0.0991870807022842,7.117742117494345,4,3.77201665902976,0.0893162241306874,7.991605886834634,2,2.3208931601547285,0.0504696467549088,7.998306621978372,2,1.9985648265836244,0.0011529590132641,8.731053945676422,4.4,6.6,0.0003466490780533
848,848,1181,1,The compact and intense hurricane caused extreme damage in the upper Florida Keys. A storm surge of approximately 18 to 20 feet affected the region.,2,2.1236506091493084,0.0389243719206132,3,3.092219637837843,0.0458447645193548,4,4.177866069599986,0.1241036423618413,4,4.120405431836844,0.0714484896666724,6,5.275983989238739,0.1109697956495045,4,4.85302460193634,0.0916411669095356,4,3.37532539665699,0.0819468216244319,4,4.024466487820291,0.0105484939380507,3,3.528111155388615,0.063203293636638,5,5.203127122251317,0.0531759893500226,2,2.0135614665050525,0.0160319429991829,8.139365174819432,4,4.382298924028873,0.0956544951627827,7.232235342264175,6,5.342738687992096,0.0856536024449279,7.811277776956558,4,3.651355087757111,0.0549749854538071,8.0,3,3.5092506676519406,0.0622478240285572,7.013621502977003,6,5.533389206044376,0.1075552009113907,7.284709790546913,4,4.329040508833714,0.0840328872005382,7.988868682607205,4,4.144743425255683,0.0353328111121849,7.06003232041985,2,2.008577828982577,0.0047593319600494,8.047409375931238,8.2,8.2,0.0003271835868204
849,849,1115,1,"This was the area east of the mouth of the Vistula River. later on it has sometimes been called ""Prussia proper"".",2,2.219361286806816,0.0527459499371556,4,3.67356248939177,0.0708317388258369,5,4.620746939443052,0.1103955334593469,5,5.308543468257994,0.0761746855109181,6,5.33659777790308,0.102213437568616,4,4.057193346321583,0.0662007047038528,4,3.4704518765211105,0.0783332906974745,4,4.031064526979847,0.0129266857546796,4,4.035586598584416,0.0261836949409573,5,4.572358799439371,0.0826938534174637,2,2.4451511317436143,0.0627884887223785,7.98004940669216,4,4.594372406601906,0.1037705045372121,7.183310240507126,5,4.938208729028702,0.0921884025491027,8.0,4,3.5274723917245865,0.0735031276341663,7.841131299734116,5,5.280298575584311,0.0707728566028424,6.093924842474735,5,4.9846201105974615,0.107905440529778,6.870578722271603,5,5.392895338038215,0.0742164806507903,7.817571295231119,4,4.04839323010971,0.0192415780137091,7.0023619274870725,2,2.033133978699297,0.0140315030879639,8.017911135374431,3.8,4.7,0.0002933564005699
850,850,1268,2,Oregano is an Essentlal ingredient in Greek cooking.,2,2.420691018924117,0.0920266602914143,2,2.157431369967526,0.0375001837975421,3,2.955026764422655,0.1352829172590946,1,1.049984349823717,0.0161769669936373,1,3.5773570463061333,0.1431492134515148,8,8.188722684979439,0.04118128342827,2,2.0,-0.0,2,2.075861038372935,0.0215732293251122,2,1.5050943567926254,0.057300171291651,1,1.095349575307813,0.030341151221515,3,2.8263343991711736,0.1032301565718455,7.912952738875902,6,3.824328944087029,0.1395923084856683,7.071673840284348,8,8.091816052794456,0.0260775625461967,6.954275339841843,2,2.0918154418468475,0.0260775017343537,8.188722684979439,2,2.2147422819398344,0.0445323351952534,7.129322213888372,2,2.678525980561972,0.1286360993229664,7.173635696992278,1,1.1086902428723988,0.0286268548809658,8.99944726829085,2,2.0758578714825084,0.0216298021128446,7.998506525955236,1,1.000203423442493,0.0001862999657714,8.999446763896426,6.4,9.1,0.0004461828981035
851,851,647,2,Salem is a city located in Massachusetts.,1,1.0675724732127492,0.0214840576701688,1,1.0161749266733295,0.0066747656925958,1,1.0071486269516754,0.003072215104907,1,1.0003455634496277,0.0002626186498691,1,1.0,-0.0,2,1.5518954396247864,0.0584733742237571,2,1.5,0.0589321489024192,1,1.0000115490291774,1.1434116441611044e-05,2,1.965867501577577,0.0639280303198552,1,1.0000000006321763,6.664669223814134e-10,1,1.0851361309578351,0.0252928683269152,8.999571841094927,1,1.0,-0.0,8.777300119400024,2,2.473890498280525,0.0744363005674799,8.0,1,1.4481045603752136,0.0584733742237571,8.73917144536972,1,1.0296260778577562,0.0107532702464862,8.992076849669502,1,1.0040295400503965,0.0018366911716335,8.29831387574086,1,1.0016881090705283,0.0010047548860901,8.999836055707078,1,1.0001588354144817,0.000124354731373,8.994779296109243,1,1.0000000000005087,1.1374767893227229e-12,8.999987113383884,7.2,5.6,0.0002339349152231
852,852,1223,2,Forty-Nine species of Pipefish and nine species of seahorse have been found.,2,1.6236008027863136,0.0580927473334822,2,1.99722085029498,0.0133960551380373,2,2.432173937559128,0.1242204686745424,2,1.7006284771487117,0.0682543372773733,2,2.949013367295265,0.1419876261683576,2,1.8634531944990158,0.0833228263982426,2,2.0,-0.0,3,2.67947810722535,0.0505584678744105,2,2.074089859674075,0.0230636646541856,1,1.0007096890154696,0.0005644216814908,2,1.7075515038222877,0.0534400101210166,8.262217081542985,2,2.157777637243271,0.110619864034449,7.97743109613657,2,2.928325057029724,0.0929778618945208,8.0,2,2.110727496445179,0.0295902015580156,8.0,2,2.05569710227428,0.0280399663543282,7.75724659819025,2,2.3804093189537525,0.1295790668690686,7.186185475438833,2,2.2209500177850714,0.0567967431228703,8.97944429159557,3,2.5939121215180307,0.0550001412943605,7.777289308828358,1,1.0000748290451325,7.576094651338937e-05,8.991422472525944,3.3,10.1,0.0004289879683259
853,853,1112,2,"The term ""Gribble"" was at first given to the Wood-Boring species, especially the first species from Norway by Rathke in 1799, Limnoria Lignorum.",7,6.351786439772695,0.1076122039983563,5,5.316314099472947,0.0851616338559973,5,4.648217119276524,0.1342925356908023,6,6.39432523551659,0.0588175731663553,6,6.239865712821484,0.1196715142894857,6,6.200903423130512,0.0783332856298209,6,6.222700327634811,0.0450870558019201,7,6.679654435078646,0.0563683129667787,4,5.033888238780492,0.0944657430482791,7,7.002742246662251,0.0048018904792361,7,6.4216178062488325,0.0941079713398513,7.6968870621603855,6,5.643175423145294,0.1028553268417637,7.000000208616257,7,6.602685809135437,0.0571263412254672,8.0,7,6.5,0.0589321489024192,8.0,6,5.965254063834436,0.0502304658440603,6.496430295119353,7,5.740145854651928,0.1272750498053048,6.735741868615151,6,6.398840775582357,0.0577401079397015,7.5617166195115715,7,6.9735846485406014,0.0098481056427683,7.9870533816178835,7,6.620770646550227,0.0646555829456945,7.49998391272894,11.1,15.0,0.0006006280945749
854,854,2087,1,"None of the authors, contributors, sponsors, administrators, vandals, or anyone else connected with Wikipedia, in any way whatsoever, can be responsible Foryour use of the information contained in or linked from these web pages.",7,5.45086719840765,0.1488356897420656,6,6.11381648684619,0.0387015185161473,7,7.079279460012913,0.1136491520117483,7,6.669864389361464,0.0587937177770361,9,7.281854793429375,0.0851707868176789,8,7.526109650731087,0.0744363056351334,7,6.913953542709351,0.0817455901683952,7,6.95061050231925,0.015969357139761,7,6.948935943654192,0.0175698436403676,2,2.3862778361593584,0.0662969687408583,7,5.616948656737804,0.1438164828316189,7.954405744596443,9,6.596701085567474,0.1299830744424527,7.602685838937759,8,7.146973669528961,0.0916411973154571,7.448103845119476,8,7.5,0.0589321489024192,7.908184662461281,7,6.797845624925685,0.0468580489844956,5.877178907452617,7,7.274021282792091,0.1171918783542094,6.7399295824579895,7,6.572949150548084,0.064619180874089,7.765228715645208,7,6.992265891783063,0.0036648891856857,7.995469222073353,2,2.0117988037873147,0.0060836866118851,8.029237359813123,17.7,22.6,0.0006598363103171
855,855,938,1,Weelkes had a Habbit of heavy drinking and was immoderate in behaviour. He was later to find himself in trouble with the Chichester cathedral authorities for these characters.,4,4.011874225921929,0.1171299717568816,6,5.995071576588089,0.0308574606217595,5,4.890935195609927,0.1136274887910303,6,5.652538408525288,0.0706703990459069,6,6.390970200300217,0.0884326935332848,7,7.348645567893982,0.0549749854538071,6,5.785536043345928,0.0576659196404739,6,5.991140799294726,0.0117019575338076,4,4.38872135634665,0.0602219922030019,7,7.000778956338763,0.0081359460386375,4,4.081507732160389,0.1158957741484624,7.209010170117381,6,5.745182774960995,0.0938426873839912,7.205368995666504,7,7.222700357437134,0.0450870558019201,7.682262361049652,6,5.954199999570847,0.0603479195538778,8.0,6,6.222177877833019,0.059156253642446,6.310380456852727,6,5.649482077918947,0.0923993608899967,7.241047605290078,6,5.917468967469176,0.0447497619438918,7.6510370567066275,6,5.9721302469720285,0.017864701086611,7.0474204971988,5,5.362346224202305,0.0675573866773604,7.562173539181739,8.8,10.5,0.0004441785643719
856,856,1187,2,"The legs are wide at the top, narrow at the bottom.",1,1.320981587665642,0.0545667361054639,1,1.0679816373474296,0.020032254458354,2,2.8268084339797497,0.1274472929915087,1,1.0531658951222198,0.0169832853749385,4,3.171653412282467,0.1250747377550083,2,1.9428064301609993,0.0662007047038528,1,1.1329642236232758,0.0333268359257557,2,1.9995211186207644,0.0006437342884213,3,2.995141332399726,0.0157955631617955,1,1.00000000194724,1.9474339594056286e-09,2,1.706435389859962,0.0529597493744131,8.31743738616251,2,2.505463868379593,0.1154898892608231,7.562098294496536,2,2.608349949121475,0.0833228263982426,8.0,1,1.1107274740934372,0.0295902015580156,9.0,2,1.5964349741152546,0.0556799145892821,7.991826583179545,2,2.3151600286364555,0.117417231371851,7.335602876730263,1,1.410047800076427,0.0603409005972348,8.999260400918956,2,1.9997217843393609,0.0007728195292269,7.999455638122527,1,1.000000004671186,4.475044855396271e-09,8.999975536484442,2.9,1.6,0.000259050975695
857,857,503,2,"Val Venis defeated Rikishi in a steel cage match, and was able to keep the WWF intercontinental championship( 14:10). Tazz hit Rikishi with a TV camera, and Venis was able to pin Rikishi after that.",2,2.1500482407318486,0.0460271283325364,4,3.5834829465602525,0.0721871499709829,3,3.4736235551536083,0.1186506086072695,4,4.254816208733246,0.0861900098224469,6,5.275983013212681,0.1109697956495045,6,5.342738687992096,0.0856536024449279,2,2.1329642087221146,0.0333268359257557,5,4.71149072454125,0.051038232109645,3,3.188245656923314,0.0412238358455138,3,3.0123643561737303,0.0317346806597241,2,2.26829920256796,0.05354549948484,8.06127127556283,4,4.923896104097366,0.0921883924137955,7.183310240507126,6,5.8675417229533195,0.0718036950735272,7.602685838937759,2,2.2608290314674377,0.0487955140157514,8.0,4,4.295653950073756,0.0735770087960908,6.318936314343773,4,4.045337241142988,0.1234500697894583,6.708861379185692,5,4.98887205705978,0.1001275401777598,7.867277397167982,5,4.658320244073366,0.0622137640465357,7.000255124410614,3,3.326285473275675,0.0763393499858513,7.994783257907429,8.9,9.4,0.0004881894169812
858,858,80,1,"He left the detachment of 11,000 troops to garrison the newly conquered region.",2,2.427680351785966,0.0692938680071037,3,3.2634917773211782,0.0556909328690198,5,4.71234517544508,0.1287649011942704,5,5.059669039532309,0.0869973692445139,6,5.49452355504036,0.1109747518147064,6,6.1988846361637115,0.0716545641639539,4,4.81988288462162,0.0817964136661562,5,4.543565972423465,0.05909667260588,3,3.5322519275687227,0.0631157313388441,2,2.322525051158671,0.0611881048898293,2,2.351022302630554,0.0622143785677577,8.016507609328983,4,4.124912917613983,0.1171108796116863,7.551895439624786,6,6.448103815317154,0.0584733539531427,7.602685838937759,6,6.13296414911747,0.0333268359257557,7.777300089597702,4,4.015517643478233,0.0548534430946727,6.818404427262067,6,5.439276237040758,0.1154874050436802,7.090517239761539,6,5.6458672233857214,0.0603395651932179,7.932686632955779,5,4.677048340518184,0.0588094650143676,7.047325624531368,2,1.9995970049280385,0.000490390430086,8.119183914091991,7.2,9.3,0.0003449157961844
859,859,1979,1,It is derived from voice of America( VOA) special English.,2,1.7807418737284024,0.0476013844808759,2,2.527455755393021,0.063596280542748,5,4.93844542093575,0.1189192019112493,3,2.803752874955535,0.0642942708544732,1,3.638359531760216,0.1425934236127034,4,4.2159474939107895,0.0936535422817446,2,2.0,-0.0,4,4.06639450988223,0.053485955876643,3,2.978235097076322,0.030191697103029,3,3.0437786636648525,0.0229558373540574,2,1.8026367365309848,0.0456322807431883,8.086603873144668,6,3.8555724173784256,0.1414083933640819,8.5,6,5.270031183958054,0.0886900289821135,8.0,2,2.0,-0.0,8.0,4,3.6155361435376094,0.0767375080468861,6.836780303110572,4,4.652028197422624,0.1172999168469286,6.916023462777957,3,3.224087101407349,0.0853498731720377,7.983677900017398,3,3.120724379841249,0.035185478715249,7.245054141412538,2,2.0000007027955604,0.0026891869231844,8.679174676456796,6.0,6.6,0.0002988466005591
860,860,1751,1,Clank fears that Drek will destroy the Galaxy. Therefore he asks Ratchet to help him find the famous Superhero captain Qwark. This is an effort to stop Drek.,2,1.9400361061500464,0.0249872457345074,3,3.009237610582204,0.031799243535266,4,3.902864187490195,0.1013766742232984,3,3.206573122326517,0.0526013344773709,6,6.035468950867653,0.0745803739587796,6,5.155277788639069,0.0904257510100441,2,2.0,-0.0,4,3.562517813904833,0.0552109197412804,3,3.031840758618557,0.0282252692174498,2,2.1269950592820805,0.0372429134910439,2,1.959270709197881,0.0198285029776756,8.136663071352814,6,5.224454998970032,0.0893525233347203,7.302940785884857,6,5.885196790099144,0.0664835405854996,7.739171475172043,2,2.0,-0.0,8.0,3,3.362892939359881,0.0678262708872504,7.0017575881629455,4,4.7640930861234665,0.1177759811993494,7.00355878501432,3,3.4939271137700416,0.0688520957055244,8.00738083710553,4,3.838551319676412,0.0372941223422301,7.01404714187629,2,2.0003019444561687,0.0001047655955237,8.119157681634533,3.4,5.1,0.0003399103952149
861,861,251,2,Observations show that it is made mainly of iron and nickel.,2,1.7071614264978052,0.0532801043519709,2,2.0175335775529675,0.0123277355143413,2,3.025216707959771,0.1161223968332908,1,1.081111638436596,0.0230737184754667,1,2.4548325538635254,0.1245398874607925,2,2.1148042008280754,0.0664834949766174,2,2.0,-0.0,3,2.835506161518083,0.035921942064564,3,3.019623047136463,0.0197029505287472,1,1.00000791071254,9.694584267531416e-06,2,1.779659975471077,0.0471754055735317,8.139213890426618,4,2.453438356518745,0.1166762877759114,7.777300089597702,4,3.3666951954364777,0.0842453015148473,8.0,2,2.0,-0.0,8.158868968486786,2,2.0459840917537804,0.0181335564456802,7.622298245046295,2,2.453499807044864,0.0957534650048714,7.589367354288697,2,1.8451293174221064,0.0578467727372493,8.985805768199526,3,2.947153421477992,0.0170936692008773,7.817568828040066,1,1.0000006991432429,9.470561773764488e-07,8.999664785532161,6.4,5.5,0.00027969660873
862,862,1106,2,Different thoughts on the subject were given throughout time( see below) but all were not approved by mainstream Christian groups.,3,2.8570102825469803,0.0703352118879795,5,5.035780129488558,0.0944323818798291,6,5.837764978059568,0.0701665975383688,5,5.422704998753034,0.0667061062368173,6,5.946545243263245,0.0662006438920098,6,5.137892723083496,0.092188422819717,4,3.811277493834496,0.04118128342827,5,5.298999981885345,0.0646227754562276,4,3.9301425824178295,0.0242239416822652,7,6.9984108014032245,0.0049115193630018,3,2.9373300115476013,0.062090872891724,7.776566781514703,6,5.408160746097565,0.0770881023331963,7.302940785884857,6,5.697058826684952,0.0521464796753847,7.602685838937759,4,3.964835457503796,0.0487060445917838,7.889273405075073,6,5.831107986014104,0.0485683999872567,6.345692836865055,6,6.020871683373116,0.0677493439576481,7.049824063520646,6,5.635850837192265,0.0582953153222974,7.705601428057434,5,5.1659494985013055,0.0563278440027551,7.00050473556621,5,4.970487573768878,0.0305059597684886,7.377532115568112,9.9,14.7,0.0004107241779046
863,863,1550,2,In a Video joss Whedon confirmed that the fray is not done.,7,5.566074222326279,0.15768558592339,3,3.2435736731858924,0.0600666449887676,4,4.460412696003914,0.1384161005574732,7,6.827603491241462,0.0426062901185999,7,6.774014413356781,0.1074563812866877,4,4.095894046127796,0.1619533907224155,2,2.1329642087221146,0.0333268359257557,3,3.2087105970206267,0.0433887172126245,3,3.284143044010875,0.0544055801776188,2,2.0066428553989883,0.0039616993595846,7,6.897379452362657,0.1105069766448142,7.553092872200068,6,6.456998765468597,0.1074590063312426,6.697290658950806,na,na,-0.0,na,2,2.222700208425522,0.0450870558019201,8.0,5,5.289650493650697,0.0957058978180628,6.1018168294322095,3,4.04222434014082,0.146247417070166,6.875719036208466,7,6.844957870598591,0.0396475828593781,7.355274105939316,3,3.024694211310475,0.0114130232505422,7.0533771522386814,2,1.993430456759009,0.003991135049213,8.37752630794239,3.3,3.4,0.0003504503295313
